Category: Tool Id: Solar Pickaxe Old Value: 334593 - Value: 334593 | Rap changed: 0%
Category: Pet Id: Prison Bunny Old Value: 123927097 - Value: 1750 | Rap changed: -7081449%
Category: Pet Id: Huge Abyssal Axolotl Old Value: 704521587 - Value: 49994562 | Rap changed: -1310%
Category: Pet Id: Huge Teacher Cat Old Value: 2954758772 - Value: 25423715 | Rap changed: -11523%
Category: Pet Id: Frostbyte Yeti Old Value: 608 - Value: 1067 | Rap changed: 43%
Category: Pet Id: Huge Happy Computer Old Value: 143207613 - Value: 281293570 | Rap changed: 49%
Category: Pet Id: Frostbyte Deer Old Value: 22902 - Value: 205 | Rap changed: -11072%
Category: Pet Id: Huge Dino Dog Old Value: 1157277087 - Value: 59092566 | Rap changed: -1859%
Category: Pet Id: Frostbyte Yeti Old Value: 608 - Value: 232 | Rap changed: -163%
Category: Pet Id: Huge Bejeweled Lion Old Value: 25000000000 - Value: 8988507809 | Rap changed: -179%
Category: Pet Id: Huge Disco Ball Dragon Old Value: 5934890962 - Value: 56966300 | Rap changed: -10319%
Category: Pet Id: Jelly Shiba Old Value: 14799798 - Value: 13326642 | Rap changed: -12%
Category: Pet Id: Wizard Westie Old Value: 106 - Value: 20080 | Rap changed: 99%
Category: Pet Id: Haxigator Old Value: 5118 - Value: 589 | Rap changed: -769%
Category: Pet Id: Frostbyte Deer Old Value: 22902 - Value: 18000 | Rap changed: -28%
Category: Pet Id: Frostbyte Dragon Old Value: 450 - Value: 11065 | Rap changed: 95%
Category: Pet Id: Playful Seal Old Value: 2290 - Value: 2704 | Rap changed: 15%
Category: Pet Id: Astronaut Dog Old Value: 500000 - Value: 35530 | Rap changed: -1308%
Category: Pet Id: Titanic Midnight Lion Old Value: 99000000000 - Value: 17051649510 | Rap changed: -481%
Category: Pet Id: Amethyst Dragon Old Value: 16265060 - Value: 13510584 | Rap changed: -21%
Category: Pet Id: Huge Koi Fish Old Value: 21333205 - Value: 79528466 | Rap changed: 73%
Category: Pet Id: Huge Stargazing Wolf Old Value: 7800000000 - Value: 7800000000 | Rap changed: 0%
Category: Pet Id: Frostbyte Dragon Old Value: 450 - Value: 2313182 | Rap changed: 99%
Category: Pet Id: Huge Glitched Cat Old Value: 4588491010 - Value: 756419788 | Rap changed: -507%
Category: Pet Id: Hi-Tech Parrot Old Value: 272 - Value: 14046 | Rap changed: 98%
Category: Pet Id: Elegant Eagle Old Value: 26 - Value: 568665 | Rap changed: 99%
Category: Pet Id: Huge Neon Twilight Wolf Old Value: 2280208867 - Value: 9561945665 | Rap changed: 76%
Category: Pet Id: Huge Clover Dragon Old Value: 100000000000 - Value: 29548239577 | Rap changed: -239%
Category: Pet Id: Abyssal Parrot Old Value: 4977 - Value: 504 | Rap changed: -888%
Category: Pet Id: Abyssal Parrot Old Value: 4977 - Value: 658 | Rap changed: -657%
Category: Pet Id: Huge Clover Fairy Old Value: 89588905 - Value: 233337561 | Rap changed: 61%
Category: Pet Id: Huge Elephant Old Value: 78159004 - Value: 28228030 | Rap changed: -177%
Category: Pet Id: Huge Rave Meebo in a Spaceship Old Value: 4989079139 - Value: 36506971 | Rap changed: -13567%
Category: Pet Id: Huge Willow Wisp Old Value: 210211251 - Value: 204756262 | Rap changed: -3%
Category: Pet Id: Abyssal Axolotl Old Value: 1378 - Value: 1112 | Rap changed: -24%
Category: Pet Id: Lucki Bunny Old Value: 20672407 - Value: 25683807926 | Rap changed: 99%
Category: Pet Id: Huge Hypnotic Cat Old Value: 82382892 - Value: 657156470 | Rap changed: 87%
Category: Pet Id: Titanic Cheerful Yeti Old Value: 70879999654 - Value: 82399999768 | Rap changed: 13%
Category: Pet Id: Cyborg Piggy Old Value: 1235 - Value: 116 | Rap changed: -965%
Category: Pet Id: Huge Wishing Dragon Old Value: 2667200007 - Value: 521401207 | Rap changed: -412%
Category: Pet Id: Tech Goat Old Value: 2025 - Value: 4426 | Rap changed: 54%
Category: Pet Id: Huge Marshmallow Kitsune Old Value: 2784650046 - Value: 2398444083 | Rap changed: -17%
Category: Pet Id: Quantum Dominus Old Value: 426 - Value: 7771 | Rap changed: 94%
Category: Pet Id: M-6 PROTOTYPE Old Value: 82282 - Value: 28164689 | Rap changed: 99%
Category: Pet Id: Cyber Dragon Old Value: 634 - Value: 6870 | Rap changed: 90%
Category: Pet Id: Tech Horse Old Value: 1855 - Value: 10000 | Rap changed: 81%
Category: Pet Id: Enchanted Deer Old Value: 465 - Value: 1 | Rap changed: -46400%
Category: Pet Id: Huge UV Cat Old Value: 827790735 - Value: 4511645538 | Rap changed: 81%
Category: Pet Id: Fairy Old Value: 40000 - Value: 6081 | Rap changed: -558%
Category: Pet Id: Tech Camel Old Value: 1 - Value: 1084 | Rap changed: 99%
Category: Pet Id: Hypnotic Cat Old Value: 4797875 - Value: 1155231381 | Rap changed: 99%
Category: Pet Id: Tech Horse Old Value: 1855 - Value: 331 | Rap changed: -461%
Category: Pet Id: Huge Spotted Elephant Old Value: 248214161 - Value: 2041412350 | Rap changed: 87%
Category: Pet Id: Huge Abyssal Jellyfish Old Value: 271258433 - Value: 119002930 | Rap changed: -128%
Category: Pet Id: Titanic Sketch Cat Old Value: 400000000 - Value: 400000000 | Rap changed: 0%
Category: Pet Id: Huge Jelly Axolotl Old Value: 7500000000 - Value: 592235489 | Rap changed: -1167%
Category: Pet Id: Abyssal Axolotl Old Value: 1378 - Value: 27237 | Rap changed: 94%
Category: Pet Id: Nightmare Bear Old Value: 78120283 - Value: 9404169 | Rap changed: -731%
Category: Pet Id: Kitsune Fox Old Value: 25489 - Value: 629 | Rap changed: -3953%
Category: Pet Id: Abyssal Shark Old Value: 7399 - Value: 531 | Rap changed: -1294%
Category: Pet Id: Cupcake Hamster Old Value: 2350 - Value: 1046 | Rap changed: -125%
Category: Pet Id: Huge Bat Old Value: 2415223777 - Value: 283315206 | Rap changed: -753%
Category: Pet Id: Huge Icy Phoenix Old Value: 427943255 - Value: 109041464 | Rap changed: -293%
Category: Pet Id: Cyborg Ducky Old Value: 74 - Value: 33 | Rap changed: -125%
Category: Pet Id: Lava Slime Old Value: 436 - Value: 1929 | Rap changed: 77%
Category: Pet Id: Tech Cowboy Dog Old Value: 210 - Value: 500 | Rap changed: 57%
Category: Pet Id: Huge Egg Chick Old Value: 238653998 - Value: 293741290 | Rap changed: 18%
Category: Pet Id: Pog Dragon Old Value: 5698374 - Value: 1164 | Rap changed: -489452%
Category: Pet Id: Frost Bear Old Value: 4950 - Value: 6627 | Rap changed: 25%
Category: Pet Id: Jelly Axolotl Old Value: 10954143 - Value: 225731407 | Rap changed: 95%
Category: Pet Id: Super Tiger Old Value: 11159332 - Value: 16850043 | Rap changed: 33%
Category: Pet Id: Huge Blurred Dominus Old Value: 100000000000 - Value: 2396160521 | Rap changed: -4074%
Category: Pet Id: Huge Ducky Old Value: 1493754761 - Value: 17120000122 | Rap changed: 91%
Category: Pet Id: Cyborg Squirrel Old Value: 2408 - Value: 627 | Rap changed: -285%
Category: Pet Id: Huge Hacker Axolotl Old Value: 6002794958 - Value: 161544684 | Rap changed: -3616%
Category: Pet Id: Huge Wild Corrupt Agony Old Value: 555857313 - Value: 83954822 | Rap changed: -563%
Category: Pet Id: Dolphin Old Value: 250 - Value: 106690 | Rap changed: 99%
Category: Pet Id: Angel Pegasus Old Value: 310 - Value: 581 | Rap changed: 46%
Category: Pet Id: Hi-Tech Ladybug Old Value: 656 - Value: 455 | Rap changed: -45%
Category: Pet Id: Electric Dino Old Value: 24699 - Value: 647207 | Rap changed: 96%
Category: Pet Id: Corrupt Skeleton Old Value: 6110 - Value: 1428 | Rap changed: -328%
Category: Pet Id: Beach Ball Dolphin Old Value: 128 - Value: 40720 | Rap changed: 99%
Category: Pet Id: Hi-Tech Tiger Old Value: 1500 - Value: 22860 | Rap changed: 93%
Category: Pet Id: Huge Unicorn Old Value: 1291380896 - Value: 873454314 | Rap changed: -48%
Category: Pet Id: Titanic Love Lamb Old Value: 39052741376 - Value: 26536640259 | Rap changed: -48%
Category: Pet Id: Cyborg Cow Old Value: 3226 - Value: 124 | Rap changed: -2502%
Category: Pet Id: Hi-Tech Parrot Old Value: 272 - Value: 1034 | Rap changed: 73%
Category: Pet Id: Surfboard Axolotl Old Value: 729 - Value: 161 | Rap changed: -353%
Category: Pet Id: Blue Fluffy Old Value: 7347 - Value: 2280 | Rap changed: -223%
Category: Pet Id: Huge Angel Cat Old Value: 9369999992 - Value: 526914623 | Rap changed: -1679%
Category: Pet Id: Tech Cowboy Cat Old Value: 283 - Value: 1210 | Rap changed: 76%
Category: Pet Id: Hooded Monkey Old Value: 172099 - Value: 80040 | Rap changed: -116%
Category: Pet Id: Cyborg Bat Old Value: 1612 - Value: 2513 | Rap changed: 35%
Category: Pet Id: Cyber Slime Old Value: 1000 - Value: 1602 | Rap changed: 37%
Category: Pet Id: Cyberpunk Ghost Old Value: 711 - Value: 49180 | Rap changed: 98%
Category: Pet Id: Huge Rainbow Unicorn Old Value: 1161225816 - Value: 350946219 | Rap changed: -231%
Category: Pet Id: Frostbyte Fox Old Value: 22804 - Value: 11 | Rap changed: -207210%
Category: Pet Id: Huge Gleebo The Alien Old Value: 100000000000 - Value: 2807177711 | Rap changed: -3463%
Category: Pet Id: Mosaic Dove Old Value: 7618967 - Value: 242902432 | Rap changed: 96%
Category: Pet Id: Quantum Tiger Old Value: 80000 - Value: 5578 | Rap changed: -1335%
Category: Pet Id: Huge Valentines Unicorn Old Value: 7948537031 - Value: 115234811 | Rap changed: -6798%
Category: Pet Id: Tech Puma Old Value: 5761 - Value: 223 | Rap changed: -2484%
Category: Pet Id: Bread Shiba Old Value: 427579 - Value: 8661188 | Rap changed: 95%
Category: Pet Id: Huge Exquisite Parrot Old Value: 89572114 - Value: 2790880020 | Rap changed: 96%
Category: Pet Id: Huge Dragon Old Value: 658977256 - Value: 1110304010 | Rap changed: 40%
Category: Pet Id: Lava Slime Old Value: 436 - Value: 38089 | Rap changed: 98%
Category: Pet Id: Cat Magician Old Value: 1 - Value: 1 | Rap changed: 0%
Category: Pet Id: Enchanted Fox Old Value: 2610 - Value: 929 | Rap changed: -181%
Category: Pet Id: Tech Bull Old Value: 267 - Value: 223 | Rap changed: -20%
Category: Pet Id: Huge Heartbreak Fairy Old Value: 900506786 - Value: 18634152 | Rap changed: -4733%
Category: Pet Id: Tech Bull Old Value: 267 - Value: 1349 | Rap changed: 80%
Category: Pet Id: Huge Bee Old Value: 29572090 - Value: 24340251 | Rap changed: -22%
Category: Pet Id: Forged Cyclops Old Value: 1 - Value: 1203 | Rap changed: 99%
Category: Pet Id: Tech Cowboy Dog Old Value: 210 - Value: 241 | Rap changed: 12%
Category: Pet Id: Abyssal Fish Old Value: 618 - Value: 144311 | Rap changed: 99%
Category: Pet Id: Anime Wolf Old Value: 7911876 - Value: 40000000000 | Rap changed: 99%
Category: Pet Id: Cyber Agony Old Value: 770 - Value: 37832 | Rap changed: 97%
Category: Pet Id: Tiki Dominus Old Value: 1087675 - Value: 8799 | Rap changed: -12262%
Category: Pet Id: Tech Sphinx Old Value: 9330 - Value: 6642 | Rap changed: -41%
Category: Pet Id: Huge Chroma Unicorn Old Value: 18000000000 - Value: 208466403 | Rap changed: -8535%
Category: Pet Id: Ender Bunny Old Value: 1655 - Value: 667 | Rap changed: -149%
Category: Pet Id: M-10 PROTOTYPE Old Value: 1637 - Value: 2039 | Rap changed: 19%
Category: Pet Id: Mining Axolotl Old Value: 10675 - Value: 1 | Rap changed: -1067400%
Category: Pet Id: Angelus Old Value: 6905 - Value: 4313 | Rap changed: -61%
Category: Pet Id: Huge Elephant Old Value: 78159004 - Value: 87567275 | Rap changed: 10%
Category: Pet Id: Titanic Kitsune Fox Old Value: 18941155169 - Value: 33828000263 | Rap changed: 44%
Category: Pet Id: Mining Dog Old Value: 1336070 - Value: 1 | Rap changed: -133606900%
Category: Pet Id: Robot Bee Old Value: 533 - Value: 2002 | Rap changed: 73%
Category: Pet Id: Abyssal Dolphin Old Value: 111 - Value: 40238 | Rap changed: 99%
Category: Pet Id: Huge Bread Shiba Old Value: 4354182130 - Value: 24000000000 | Rap changed: 81%
Category: Pet Id: Huge Lumi Axolotl Old Value: 480646417 - Value: 135148042 | Rap changed: -256%
Category: Pet Id: Chocolate Dog Old Value: 1716 - Value: 140850 | Rap changed: 98%
Category: Pet Id: Huge Mantis Shrimp Old Value: 4941889951 - Value: 29446364 | Rap changed: -16683%
Category: Pet Id: Huge Willow Wisp Old Value: 210211251 - Value: 327191924 | Rap changed: 35%
Category: Pet Id: Cyborg Corgi Old Value: 170 - Value: 245771 | Rap changed: 99%
Category: Pet Id: Abyssal Seal Old Value: 10000 - Value: 400 | Rap changed: -2400%
Category: Pet Id: Huge Trojan Horse Old Value: 50000000000 - Value: 60378234 | Rap changed: -82712%
Category: Pet Id: Pristine Snake Old Value: 265328 - Value: 100000 | Rap changed: -166%
Category: Pet Id: Cyberpunk Bunny Old Value: 2558 - Value: 242 | Rap changed: -958%
Category: Pet Id: Huge Librarian Beaver Old Value: 486576463 - Value: 65441625 | Rap changed: -644%
Category: Pet Id: Cyber Dragon Old Value: 634 - Value: 4602 | Rap changed: 86%
Category: Pet Id: Huge Jelly Monkey Old Value: 31920000105 - Value: 1909008846 | Rap changed: -1573%
Category: Pet Id: M-6 PROTOTYPE Old Value: 82282 - Value: 7684723 | Rap changed: 98%
Category: Pet Id: Cyber Fox Old Value: 340000 - Value: 579 | Rap changed: -58622%
Category: Pet Id: Huge Guard Wolf Old Value: 7400000006 - Value: 334566113 | Rap changed: -2112%
Category: Pet Id: Huge Three Headed Dragon Old Value: 787416912 - Value: 22035999861 | Rap changed: 96%
Category: Pet Id: Huge Abyssal Axolotl Old Value: 704521587 - Value: 117283327 | Rap changed: -501%
Category: Pet Id: Huge Clover Peacock Old Value: 6051198195 - Value: 168418710 | Rap changed: -3493%
Category: Pet Id: Titanic Wild Frost Agony Old Value: 57599999934 - Value: 100000000000 | Rap changed: 42%
Category: Pet Id: Abyssal Pufferfish Old Value: 12001 - Value: 50 | Rap changed: -23902%
Category: Pet Id: Spitting Dino Old Value: 21500 - Value: 14 | Rap changed: -153472%
Category: Pet Id: Huge Celestial Dragon Old Value: 12628556393 - Value: 187977758 | Rap changed: -6619%
Category: Pet Id: Encrusted Wolf Old Value: 29600 - Value: 582 | Rap changed: -4986%
Category: Pet Id: Frostbyte Snow Ram Old Value: 521 - Value: 5334 | Rap changed: 90%
Category: Pet Id: Hell Monkey Old Value: 8755 - Value: 2287 | Rap changed: -283%
Category: Pet Id: Huge Love Lamb Old Value: 194857256 - Value: 356405439 | Rap changed: 45%
Category: Pet Id: Hacked Skeleton Old Value: 928 - Value: 196317 | Rap changed: 99%
Category: Pet Id: Abyssal Kraken Old Value: 534 - Value: 207125 | Rap changed: 99%
Category: Pet Id: Evil Gorilla Old Value: 6086 - Value: 1934 | Rap changed: -215%
Category: Pet Id: Angel Dragon Old Value: 4000000 - Value: 10000000 | Rap changed: 60%
Category: Pet Id: Cheetah Old Value: 3184 - Value: 412 | Rap changed: -673%
Category: Pet Id: Cyborg Ducky Old Value: 74 - Value: 501 | Rap changed: 85%
Category: Pet Id: Huge Arcade Cat Old Value: 19479999931 - Value: 444071108 | Rap changed: -4287%
Category: Pet Id: Hi-Tech Monkey Old Value: 2121 - Value: 882 | Rap changed: -141%
Category: Pet Id: Mosaic Corgi Old Value: 13500082 - Value: 5994472 | Rap changed: -126%
Category: Pet Id: Huge Balloon Cat Old Value: 663113312 - Value: 8284568542 | Rap changed: 91%
Category: Pet Id: Player Fox Old Value: 4365 - Value: 11024 | Rap changed: 60%
Category: Pet Id: Huge Chroma Tiger Old Value: 25000000000 - Value: 945778531 | Rap changed: -2544%
Category: Pet Id: Tech Cowboy Dog Old Value: 210 - Value: 999 | Rap changed: 78%
Category: Pet Id: Atomic Monkey Old Value: 3591165 - Value: 10325 | Rap changed: -34682%
Category: Pet Id: Hi-Tech Tiger Old Value: 1500 - Value: 18264 | Rap changed: 91%
Category: Pet Id: Butterfly Llama Old Value: 4090 - Value: 1741676 | Rap changed: 99%
Category: Pet Id: Hi-Tech Tiger Old Value: 1500 - Value: 41400 | Rap changed: 96%
Category: Pet Id: Recruiter Axolotl Old Value: 233 - Value: 1869494 | Rap changed: 99%
Category: Pet Id: Huge Tiedye Bunny Old Value: 157427064 - Value: 725502196 | Rap changed: 78%
Category: Pet Id: Tech Scorpion Old Value: 3546 - Value: 21 | Rap changed: -16786%
Category: Pet Id: Blimp Dragon Old Value: 4000 - Value: 2139 | Rap changed: -88%
Category: Pet Id: Tech Goat Old Value: 2025 - Value: 492 | Rap changed: -312%
Category: Pet Id: Huge Doodle Dragon Old Value: 1961506546 - Value: 1945382411 | Rap changed: -1%
Category: Pet Id: Huge Chroma Tiger Old Value: 25000000000 - Value: 115147169 | Rap changed: -21612%
Category: Pet Id: Huge Plague Dragon Old Value: 52647316 - Value: 58478757 | Rap changed: 9%
Category: Pet Id: Abyssal Fish Old Value: 618 - Value: 8000 | Rap changed: 92%
Category: Pet Id: Abyssal Shark Old Value: 7399 - Value: 1000 | Rap changed: -640%
Category: Pet Id: Huge Mosaic Griffin Old Value: 389919047 - Value: 74401510 | Rap changed: -425%
Category: Pet Id: Police Cat Old Value: 922822092 - Value: 12762304 | Rap changed: -7131%
Category: Pet Id: Titanic Bread Shiba Old Value: 23733311999 - Value: 20992493940 | Rap changed: -14%
Category: Pet Id: Huge Rudolf Old Value: 86316719 - Value: 9318933628 | Rap changed: 99%
Category: Pet Id: Abyssal Parrot Old Value: 4977 - Value: 18500 | Rap changed: 73%
Category: Pet Id: Frostbyte Snow Leopard Old Value: 1 - Value: 344 | Rap changed: 99%
Category: Pet Id: Cyber Raccoon Old Value: 23271552 - Value: 22081 | Rap changed: -105292%
Category: Pet Id: Chroma Tiger Old Value: 641007 - Value: 9185600 | Rap changed: 93%
Category: Pet Id: Astronaut Dog Old Value: 500000 - Value: 2795 | Rap changed: -17790%
Category: Pet Id: Huge Cupcake Unicorn Old Value: 3750000000 - Value: 1543418478 | Rap changed: -143%
Category: Pet Id: Huge Shadow Dominus Old Value: 95200229 - Value: 42076398 | Rap changed: -127%
Category: Pet Id: Huge Gamer Shiba Old Value: 4380285105 - Value: 3389152046 | Rap changed: -30%
Category: Pet Id: Cyborg Bat Old Value: 1612 - Value: 1 | Rap changed: -161100%
Category: Pet Id: Goblin Old Value: 1178 - Value: 128540 | Rap changed: 99%
Category: Pet Id: Silver Moose Old Value: 2387 - Value: 44227 | Rap changed: 94%
Category: Pet Id: Cyborg Squirrel Old Value: 2408 - Value: 188 | Rap changed: -1181%
Category: Pet Id: Pegasus Old Value: 1848 - Value: 460 | Rap changed: -302%
Category: Pet Id: Huge Evolved Hacked Cat Old Value: 12000000000 - Value: 1873264544 | Rap changed: -541%
Category: Pet Id: Titanic Leafy Seahorse Old Value: 115199999544 - Value: 9670239996 | Rap changed: -1092%
Category: Pet Id: Frostbyte Snow Ram Old Value: 521 - Value: 10 | Rap changed: -5110%
Category: Pet Id: M-6 PROTOTYPE Old Value: 82282 - Value: 10459 | Rap changed: -687%
Category: Pet Id: Flamingo Old Value: 3595 - Value: 15003 | Rap changed: 76%
Category: Pet Id: Tech Puma Old Value: 5761 - Value: 15 | Rap changed: -38307%
Category: Pet Id: Cosmic Axolotl Old Value: 10185498 - Value: 138852285 | Rap changed: 92%
Category: Pet Id: Junkyard Bat Old Value: 819879 - Value: 1216 | Rap changed: -67325%
Category: Pet Id: Snuggle Beast Old Value: 20395178 - Value: 3528270 | Rap changed: -479%
Category: Pet Id: Cyborg Piggy Old Value: 1235 - Value: 10001 | Rap changed: 87%
Category: Pet Id: Huge Doodle Dragon Old Value: 1961506546 - Value: 48533681 | Rap changed: -3942%
Category: Pet Id: Huge Quantum Agony Old Value: 1083993224 - Value: 247777368 | Rap changed: -338%
Category: Pet Id: Huge Colorful Wisp Old Value: 72513273 - Value: 337899107 | Rap changed: 78%
Category: Pet Id: Matryoshka Dino Old Value: 1516799998 - Value: 13499230 | Rap changed: -11137%
Category: Pet Id: Huge Atomic Forged Shark Old Value: 52771344 - Value: 57678068 | Rap changed: 8%
Category: Pet Id: Frostbyte Snow Leopard Old Value: 1 - Value: 300 | Rap changed: 99%
